0.7773137;-0.9787613;00:04:21.09;06/01/80;False
0.7816191;-0.9797133;00:04:21.59;06/01/80;False
0.7756714;-0.9761984;00:04:22.09;06/01/80;False
0.778057;-0.9787939;00:04:22.59;06/01/80;False
0.7746341;-0.984374;00:04:23.09;06/01/80;False
0.7800057;-0.983074;00:04:23.59;06/01/80;False
0.7790067;-0.9846105;00:04:24.09;06/01/80;False
0.7748318;-0.9837443;00:04:24.59;06/01/80;False
0.7881783;-0.9889804;00:04:25.09;06/01/80;False
0.7834184;-0.9931059;00:04:25.59;06/01/80;False
0.7789603;-0.9938515;00:04:26.09;06/01/80;False
0.779365;-0.9965421;00:04:26.59;06/01/80;False
0.7858884;-0.9970407;00:04:27.09;06/01/80;False
0.7813338;-0.9972029;00:04:27.59;06/01/80;False
0.7763739;-0.9982373;00:04:28.09;06/01/80;False
0.773108;-1.002058;00:04:28.59;06/01/80;False
0.7758181;-0.9992457;00:04:29.09;06/01/80;False
0.7796593;-0.9988798;00:04:29.59;06/01/80;False
0.7820359;-1.000249;00:04:30.09;06/01/80;False
0.7782168;-0.9998075;00:04:30.59;06/01/80;False
0.7771569;-0.9976995;00:04:31.09;06/01/80;False
0.7728721;-0.9954091;00:04:31.59;06/01/80;False
0.7737341;-0.9952868;00:04:32.09;06/01/80;False
0.7721341;-0.994366;00:04:32.59;06/01/80;False
0.778193;-0.9937259;00:04:33.09;06/01/80;False
0.7808706;-0.9936888;00:04:33.59;06/01/80;False
0.7821925;-0.9908237;00:04:34.09;06/01/80;False
0.7792876;-0.9890505;00:04:34.59;06/01/80;False
0.7727292;-0.9875946;00:04:35.09;06/01/80;False
0.7711611;-0.9847935;00:04:35.59;06/01/80;False
0.7815897;-0.9818675;00:04:36.09;06/01/80;False
0.7802904;-0.9822785;00:04:36.59;06/01/80;False
0.7863571;-0.9813793;00:04:37.09;06/01/80;False
0.7817389;-0.9870292;00:04:37.59;06/01/80;False
0.7843463;-0.9830703;00:04:38.09;06/01/80;False
0.7800908;-0.9815497;00:04:38.59;06/01/80;False
0.7798813;-0.9816724;00:04:39.09;06/01/80;False
0.7798014;-0.9824614;00:04:39.59;06/01/80;False
0.7794439;-0.9822387;00:04:40.09;06/01/80;False
0.7816842;-0.9835773;00:04:40.59;06/01/80;False
0.7769597;-0.9870236;00:04:41.09;06/01/80;False
0.7760165;-0.9865366;00:04:41.59;06/01/80;False
0.7711558;-0.9906307;00:04:42.09;06/01/80;False
0.7740223;-0.9890287;00:04:42.59;06/01/80;False
0.7712252;-0.9869482;00:04:43.09;06/01/80;False
0.777045;-0.9861034;00:04:43.59;06/01/80;False
0.7733058;-0.9835371;00:04:44.09;06/01/80;False
0.7790863;-0.983747;00:04:44.59;06/01/80;False
