Loopcount;Interval;Roll;Pitch;Time;Date;Fix;Latitude;Longitude;Speed
1;119475;0.1013527;0.05361146;13:27:02.20;15/10/22;True;4706.6614;00826.8678;0.05556
2;199;0.7323018;0.4768029;13:27:02.40;15/10/22;True;4706.6614;00826.8678;0.03704
3;199;0.960581;0.4450366;13:27:02.60;15/10/22;True;4706.6614;00826.8677;0.01852
4;202;0.7951887;0.4305828;13:27:02.80;15/10/22;True;4706.6614;00826.8677;0.01852
5;201;0.5780599;0.3544078;13:27:03.00;15/10/22;True;4706.6614;00826.8677;0.01852
6;200;0.5185058;0.191803;13:27:03.20;15/10/22;True;4706.6614;00826.8677;0.01852
7;200;0.4365188;0.07410994;13:27:03.40;15/10/22;True;4706.6614;00826.8677;0.01852
8;202;0.3468858;0.04012761;13:27:03.60;15/10/22;True;4706.6615;00826.8677;0.0
9;198;-0.5009494;0.2167037;13:27:03.80;15/10/22;True;4706.6615;00826.8677;0.01852
10;200;-0.4626205;0.2416506;13:27:04.00;15/10/22;True;4706.6615;00826.8676;0.0
11;200;-0.4708645;0.2170239;13:27:04.20;15/10/22;True;4706.6615;00826.8676;0.01852
12;199;-0.2426785;0.04422611;13:27:04.40;15/10/22;True;4706.6615;00826.8676;0.0
13;201;0.06718445;-0.08586527;13:27:04.60;15/10/22;True;4706.6615;00826.8676;0.01852
14;198;0.244253;-0.2420914;13:27:04.80;15/10/22;True;4706.6615;00826.8676;0.01852
15;200;0.09661502;-0.07184427;13:27:05.00;15/10/22;True;4706.6615;00826.8676;0.01852
16;201;-0.07924243;-0.1953294;13:27:05.20;15/10/22;True;4706.6615;00826.8676;0.0
17;200;-0.1254467;-0.1688684;13:27:05.40;15/10/22;True;4706.6615;00826.8676;0.01852
18;200;-0.2340284;-0.2175321;13:27:05.60;15/10/22;True;4706.6615;00826.8675;0.0
19;200;0.1332827;-0.329537;13:27:05.80;15/10/22;True;4706.6615;00826.8675;0.01852
20;200;0.3638074;-0.4321342;13:27:06.00;15/10/22;True;4706.6615;00826.8675;0.0
21;203;0.6074822;-0.3013858;13:27:06.20;15/10/22;True;4706.6615;00826.8675;0.01852
22;199;0.7864963;-0.4432695;13:27:06.40;15/10/22;True;4706.6614;00826.8675;0.0
23;199;0.3602624;-0.3432498;13:27:06.60;15/10/22;True;4706.6614;00826.8675;0.0
24;202;0.3885143;-0.4702025;13:27:06.80;15/10/22;True;4706.6614;00826.8675;0.01852
25;197;0.5638266;-0.5062604;13:27:07.00;15/10/22;True;4706.6614;00826.8675;0.0
26;203;0.6659377;-0.6015613;13:27:07.20;15/10/22;True;4706.6614;00826.8675;0.0
27;198;0.4226268;-0.7320903;13:27:07.40;15/10/22;True;4706.6614;00826.8675;0.01852
28;202;0.3049652;-0.6917831;13:27:07.60;15/10/22;True;4706.6614;00826.8675;0.01852
29;200;0.4720572;-0.6755513;13:27:07.80;15/10/22;True;4706.6614;00826.8675;0.0
30;198;0.2048979;-0.5513783;13:27:08.00;15/10/22;True;4706.6614;00826.8675;0.0
31;201;0.2440666;-0.6848641;13:27:08.20;15/10/22;True;4706.6614;00826.8675;0.0
32;199;0.1515195;-0.6471918;13:27:08.40;15/10/22;True;4706.6614;00826.8675;0.01852
33;199;0.09874847;-0.7117416;13:27:08.60;15/10/22;True;4706.6614;00826.8674;0.01852
34;199;0.1007593;-0.7986747;13:27:08.80;15/10/22;True;4706.6614;00826.8674;0.01852
35;203;0.2876441;-0.8127645;13:27:09.00;15/10/22;True;4706.6614;00826.8674;0.01852
36;200;0.4094621;-1.003767;13:27:09.20;15/10/22;True;4706.6614;00826.8674;0.0
37;200;0.3649883;-0.9898454;13:27:09.40;15/10/22;True;4706.6614;00826.8674;0.0
38;199;0.5986512;-1.098956;13:27:09.60;15/10/22;True;4706.6614;00826.8674;0.01852
39;202;1.069686;-0.8463195;13:27:09.80;15/10/22;True;4706.6614;00826.8674;0.0
40;199;2.46134;-0.7775041;13:27:10.00;15/10/22;True;4706.6614;00826.8674;0.05556
41;201;4.051759;-1.127213;13:27:10.20;15/10/22;True;4706.6614;00826.8674;0.03704
42;199;4.884293;-1.306881;13:27:10.40;15/10/22;True;4706.6614;00826.8674;0.05556
43;199;6.154779;-1.036924;13:27:10.60;15/10/22;True;4706.6614;00826.8673;0.05556
44;201;6.46036;-1.243873;13:27:10.80;15/10/22;True;4706.6614;00826.8673;0.05556
45;203;5.419187;-2.219771;13:27:11.00;15/10/22;True;4706.6614;00826.8673;0.03704
46;200;5.00354;-1.529475;13:27:11.20;15/10/22;True;4706.6614;00826.8673;0.01852
47;197;4.056761;-1.377952;13:27:11.40;15/10/22;True;4706.6614;00826.8673;0.03704
48;200;4.266172;-1.692237;13:27:11.60;15/10/22;True;4706.6614;00826.8673;0.01852
49;199;3.959023;-1.50589;13:27:11.80;15/10/22;True;4706.6614;00826.8673;0.01852
50;204;4.304542;-1.637053;13:27:12.00;15/10/22;True;4706.6614;00826.8673;0.01852
51;199;4.414203;-1.889762;13:27:12.20;15/10/22;True;4706.6614;00826.8673;0.0
52;197;4.48503;-1.449833;13:27:12.40;15/10/22;True;4706.6614;00826.8673;0.01852
53;200;4.736121;-1.485569;13:27:12.60;15/10/22;True;4706.6614;00826.8672;0.0
54;202;5.222612;-1.832681;13:27:12.80;15/10/22;True;4706.6614;00826.8672;0.01852
55;201;5.366582;-1.850612;13:27:13.00;15/10/22;True;4706.6614;00826.8672;0.03704
56;198;5.152007;-1.809823;13:27:13.20;15/10/22;True;4706.6614;00826.8672;0.01852
57;199;4.849919;-1.702073;13:27:13.40;15/10/22;True;4706.6614;00826.8672;0.01852
58;201;4.415649;-1.33686;13:27:13.60;15/10/22;True;4706.6614;00826.8672;0.01852
59;201;4.062741;-1.293348;13:27:13.80;15/10/22;True;4706.6614;00826.8672;0.01852
60;197;4.284223;-1.547471;13:27:14.00;15/10/22;True;4706.6614;00826.8672;0.01852
61;202;4.24593;-1.420877;13:27:14.20;15/10/22;True;4706.6614;00826.8671;0.01852
62;199;4.175443;-1.434774;13:27:14.40;15/10/22;True;4706.6614;00826.8671;0.01852
63;199;4.243816;-1.391747;13:27:14.60;15/10/22;True;4706.6614;00826.8671;0.01852
64;200;4.003072;-1.121202;13:27:14.80;15/10/22;True;4706.6614;00826.8671;0.0
65;200;3.868573;-1.076078;13:27:15.00;15/10/22;True;4706.6614;00826.8671;0.0
66;202;4.241984;-1.192881;13:27:15.20;15/10/22;True;4706.6614;00826.8671;0.01852
67;200;4.107775;-1.01462;13:27:15.40;15/10/22;True;4706.6614;00826.8671;0.01852
68;201;4.314637;-0.7045592;13:27:15.60;15/10/22;True;4706.6614;00826.8671;0.01852
69;198;4.728375;-0.9453522;13:27:15.80;15/10/22;True;4706.6614;00826.8671;0.0
70;201;4.626841;-0.8318675;13:27:16.00;15/10/22;True;4706.6614;00826.8670;0.0
71;199;4.553704;-0.8498419;13:27:16.20;15/10/22;True;4706.6614;00826.8670;0.0
72;201;4.442472;-1.140109;13:27:16.40;15/10/22;True;4706.6613;00826.8670;0.0
73;200;4.436502;-1.128037;13:27:16.60;15/10/22;True;4706.6613;00826.8670;0.01852
74;199;4.247315;-0.9057364;13:27:16.80;15/10/22;True;4706.6613;00826.8670;0.0
75;201;4.266681;-0.8726976;13:27:17.00;15/10/22;True;4706.6613;00826.8670;0.01852
76;200;4.292414;-0.9659497;13:27:17.20;15/10/22;True;4706.6613;00826.8670;0.01852
77;199;4.239354;-0.8449671;13:27:17.40;15/10/22;True;4706.6613;00826.8670;0.01852
78;199;4.151462;-0.8400888;13:27:17.60;15/10/22;True;4706.6613;00826.8670;0.01852
79;199;4.070614;-0.6943964;13:27:17.80;15/10/22;True;4706.6613;00826.8670;0.01852
80;201;3.843151;-0.8155206;13:27:18.00;15/10/22;True;4706.6613;00826.8670;0.0
81;204;4.360187;-1.273739;13:27:18.20;15/10/22;True;4706.6613;00826.8670;0.0
82;195;4.486944;-1.391443;13:27:18.40;15/10/22;True;4706.6612;00826.8670;0.0
83;201;4.734984;-1.483922;13:27:18.60;15/10/22;True;4706.6612;00826.8670;0.0
84;200;4.432508;-1.271258;13:27:18.80;15/10/22;True;4706.6612;00826.8670;0.01852
85;201;4.248764;-1.030944;13:27:19.00;15/10/22;True;4706.6612;00826.8670;0.01852
86;200;4.197564;-1.005431;13:27:19.20;15/10/22;True;4706.6612;00826.8670;0.01852
87;199;4.346467;-0.8004214;13:27:19.40;15/10/22;True;4706.6612;00826.8670;0.01852
88;200;4.314195;-0.737032;13:27:19.60;15/10/22;True;4706.6612;00826.8670;0.01852
89;201;4.271444;-0.8283895;13:27:19.80;15/10/22;True;4706.6612;00826.8670;0.0
90;201;4.290119;-0.5163107;13:27:20.00;15/10/22;True;4706.6612;00826.8670;0.01852
91;201;4.249621;-0.7532086;13:27:20.20;15/10/22;True;4706.6612;00826.8670;0.01852
92;197;4.565527;-0.9383615;13:27:20.40;15/10/22;True;4706.6612;00826.8670;0.0
93;201;4.684532;-0.7455903;13:27:20.60;15/10/22;True;4706.6612;00826.8670;0.01852
94;201;4.772813;-0.8252878;13:27:20.80;15/10/22;True;4706.6612;00826.8670;0.01852
95;203;4.909603;-0.4333079;13:27:21.00;15/10/22;True;4706.6611;00826.8670;0.01852
96;196;4.965347;-0.6962094;13:27:21.20;15/10/22;True;4706.6611;00826.8670;0.03704
97;200;5.061696;-0.7790959;13:27:21.40;15/10/22;True;4706.6611;00826.8670;0.01852
98;199;5.064605;-0.7298944;13:27:21.60;15/10/22;True;4706.6611;00826.8670;0.01852
99;200;4.992917;-0.4473357;13:27:21.80;15/10/22;True;4706.6611;00826.8670;0.0
100;208;4.739629;-0.5466021;13:27:22.00;15/10/22;True;4706.6611;00826.8670;0.0
101;196;4.552206;-0.3131064;13:27:22.20;15/10/22;True;4706.6611;00826.8670;0.01852
102;198;4.201489;-0.3216231;13:27:22.40;15/10/22;True;4706.6611;00826.8670;0.01852
103;200;4.379247;-0.6318409;13:27:22.60;15/10/22;True;4706.6611;00826.8670;0.0
104;201;4.178866;-0.6000249;13:27:22.80;15/10/22;True;4706.6611;00826.8670;0.03704
105;199;4.213302;0.07242138;13:27:23.00;15/10/22;True;4706.6611;00826.8670;0.01852
106;201;4.049751;0.1010958;13:27:23.20;15/10/22;True;4706.6611;00826.8669;0.01852
107;198;3.466289;-0.293598;13:27:23.40;15/10/22;True;4706.6611;00826.8670;0.01852
108;200;2.712206;-0.3135043;13:27:23.60;15/10/22;True;4706.6611;00826.8670;0.05556
109;201;1.671719;-0.0436924;13:27:23.80;15/10/22;True;4706.6611;00826.8670;0.05556
110;203;0.6942577;-0.2737099;13:27:24.00;15/10/22;True;4706.6611;00826.8670;0.03704
111;199;-0.1063082;-0.5524364;13:27:24.20;15/10/22;True;4706.6611;00826.8670;0.03704
112;199;-0.6347694;-0.8542215;13:27:24.40;15/10/22;True;4706.6611;00826.8670;0.01852
113;201;-0.4386868;-0.8395112;13:27:24.60;15/10/22;True;4706.6611;00826.8670;0.01852
114;199;0.7780783;-0.9008811;13:27:24.80;15/10/22;True;4706.6611;00826.8670;0.01852
115;199;1.629369;-0.9599132;13:27:25.00;15/10/22;True;4706.6611;00826.8670;0.0926
116;201;1.637077;-1.136556;13:27:25.20;15/10/22;True;4706.6610;00826.8670;0.0
117;197;0.6174435;-1.101067;13:27:25.40;15/10/22;True;4706.6610;00826.8670;0.0
118;202;-0.2552866;-0.6925459;13:27:25.60;15/10/22;True;4706.6610;00826.8670;0.07408
119;200;-0.493335;-0.5020679;13:27:25.80;15/10/22;True;4706.6610;00826.8671;0.03704
120;199;-0.6914021;-0.104603;13:27:26.00;15/10/22;True;4706.6610;00826.8671;0.0
121;199;0.02913321;-1.253106;13:27:26.20;15/10/22;True;4706.6610;00826.8670;0.05556
122;201;0.1263749;-1.566278;13:27:26.40;15/10/22;True;4706.6610;00826.8671;0.03704
123;202;0.3318973;-1.042181;13:27:26.60;15/10/22;True;4706.6610;00826.8671;0.05556
124;198;0.1721088;-0.4323172;13:27:26.80;15/10/22;True;4706.6610;00826.8671;0.0
125;200;-0.196492;-0.4393863;13:27:27.00;15/10/22;True;4706.6609;00826.8671;0.01852
126;199;-0.4275553;-0.4694032;13:27:27.20;15/10/22;True;4706.6609;00826.8671;0.01852
127;202;-0.6992607;-0.5688453;13:27:27.40;15/10/22;True;4706.6609;00826.8672;0.01852
128;200;-0.6945541;-0.595663;13:27:27.60;15/10/22;True;4706.6609;00826.8672;0.01852
129;202;-0.6607488;-0.5405837;13:27:27.80;15/10/22;True;4706.6609;00826.8672;0.0
130;201;-0.394479;-0.731732;13:27:28.00;15/10/22;True;4706.6608;00826.8672;0.01852
131;199;-0.343431;-0.9377256;13:27:28.20;15/10/22;True;4706.6608;00826.8672;0.0
132;198;0.0717953;-1.249146;13:27:28.40;15/10/22;True;4706.6608;00826.8672;0.0
133;200;0.4351036;-1.148104;13:27:28.60;15/10/22;True;4706.6608;00826.8672;0.01852
134;202;0.2063947;-0.5347882;13:27:28.80;15/10/22;True;4706.6608;00826.8672;0.0
135;200;-0.5904114;0.2637805;13:27:29.00;15/10/22;True;4706.6608;00826.8672;0.0926
136;202;-0.871249;1.021008;13:27:29.20;15/10/22;True;4706.6609;00826.8672;0.22224
137;201;0.0314133;1.649578;13:27:29.40;15/10/22;True;4706.6609;00826.8671;0.40744
138;201;1.509643;2.815764;13:27:29.60;15/10/22;True;4706.6610;00826.8670;2.2224
139;196;3.668144;3.224023;13:27:29.80;15/10/22;True;4706.6612;00826.8668;6.2042
140;200;3.182706;3.733271;13:27:30.00;15/10/22;True;4706.6613;00826.8667;9.167399
141;202;0.3402784;4.300135;13:27:30.20;15/10/22;True;4706.6615;00826.8665;10.90828
142;197;-4.227105;2.510388;13:27:30.40;15/10/22;True;4706.6618;00826.8662;12.8714
143;201;-9.980918;2.594194;13:27:30.60;15/10/22;True;4706.6621;00826.8659;14.6308
144;199;-12.18678;4.29843;13:27:30.80;15/10/22;True;4706.6624;00826.8655;15.9272
145;201;-13.07209;4.518292;13:27:31.00;15/10/22;True;4706.6627;00826.8650;17.85328
146;201;-17.49908;6.710894;13:27:31.20;15/10/22;True;4706.6632;00826.8645;19.37192
147;200;-14.13665;7.290941;13:27:31.40;15/10/22;True;4706.6637;00826.8640;21.77952
148;197;-5.927431;5.866784;13:27:31.60;15/10/22;True;4706.6643;00826.8635;23.57596
149;202;-1.986884;6.048906;13:27:31.80;15/10/22;True;4706.6651;00826.8630;26.13172
150;207;4.387053;4.516179;13:27:32.00;15/10/22;True;4706.6659;00826.8625;28.29856
151;195;5.680632;5.653797;13:27:32.20;15/10/22;True;4706.6668;00826.8621;30.81728
152;198;7.153287;5.914991;13:27:32.40;15/10/22;True;4706.6678;00826.8617;33.53972
153;199;5.726544;8.641821;13:27:32.60;15/10/22;True;4706.6689;00826.8613;35.81768
154;201;3.527177;7.764538;13:27:32.80;15/10/22;True;4706.6702;00826.8608;38.892
155;201;6.181382;9.661469;13:27:33.00;15/10/22;True;4706.6715;00826.8604;42.11448
156;197;11.11781;10.05306;13:27:33.20;15/10/22;True;4706.6729;00826.8600;45.9296
157;200;8.661807;10.23654;13:27:33.40;15/10/22;True;4706.6743;00826.8596;48.96688
158;201;6.642424;9.630516;13:27:33.60;15/10/22;True;4706.6759;00826.8592;53.50428
159;200;6.255191;10.39826;13:27:33.80;15/10/22;True;4706.6775;00826.8587;57.54164
160;202;7.599085;11.22727;13:27:34.00;15/10/22;True;4706.6793;00826.8583;61.83828
161;200;11.76636;6.09938;13:27:34.20;15/10/22;True;4706.6812;00826.8578;65.43116
162;198;6.435;9.087233;13:27:34.40;15/10/22;True;4706.6832;00826.8573;68.48696
163;199;6.913423;9.660656;13:27:34.60;15/10/22;True;4706.6852;00826.8567;70.78344
164;205;6.017563;9.682596;13:27:34.80;15/10/22;True;4706.6874;00826.8562;74.19113
165;202;8.595694;8.32639;13:27:35.00;15/10/22;True;4706.6896;00826.8557;76.74688
166;196;14.24573;8.387015;13:27:35.20;15/10/22;True;4706.6919;00826.8551;79.41377
167;200;6.622318;9.609691;13:27:35.40;15/10/22;True;4706.6943;00826.8545;80.91388
168;198;5.92572;6.116324;13:27:35.60;15/10/22;True;4706.6967;00826.8539;82.9696
169;201;4.626099;3.653797;13:27:35.80;15/10/22;True;4706.6992;00826.8533;84.67344
170;204;3.344718;2.200484;13:27:36.00;15/10/22;True;4706.7017;00826.8527;83.46965
171;196;3.780358;0.7702241;13:27:36.20;15/10/22;True;4706.7041;00826.8520;84.96977
172;200;4.726854;0.07267177;13:27:36.40;15/10/22;True;4706.7065;00826.8514;81.63616
173;200;5.706805;-2.556686;13:27:36.60;15/10/22;True;4706.7089;00826.8509;79.85824
174;200;7.611203;-3.31398;13:27:36.80;15/10/22;True;4706.7113;00826.8503;79.06188
175;198;5.43903;-4.718959;13:27:37.00;15/10/22;True;4706.7136;00826.8497;77.89512
176;201;5.077189;-4.722172;13:27:37.20;15/10/22;True;4706.7158;00826.8491;76.82096
177;202;6.1991;-7.03121;13:27:37.40;15/10/22;True;4706.7181;00826.8485;75.37641
178;197;5.073074;-7.420907;13:27:37.60;15/10/22;True;4706.7203;00826.8479;74.93192
179;206;8.830091;-7.237627;13:27:37.80;15/10/22;True;4706.7225;00826.8474;73.17252
180;194;8.83758;-8.375185;13:27:38.00;15/10/22;True;4706.7246;00826.8468;72.85768
181;201;7.594497;-8.611032;13:27:38.20;15/10/22;True;4706.7267;00826.8462;72.07983
182;202;7.431273;-8.202468;13:27:38.40;15/10/22;True;4706.7289;00826.8457;71.78352
183;203;7.448026;-8.10438;13:27:38.60;15/10/22;True;4706.7309;00826.8451;71.43164
184;194;7.081935;-9.368042;13:27:38.80;15/10/22;True;4706.7330;00826.8445;71.06124
185;202;6.945108;-9.030508;13:27:39.00;15/10/22;True;4706.7351;00826.8440;70.43156
186;200;6.011547;-9.744486;13:27:39.20;15/10/22;True;4706.7371;00826.8434;70.43156
187;200;4.663558;-8.668554;13:27:39.40;15/10/22;True;4706.7392;00826.8429;70.24636
188;199;6.483301;-9.048869;13:27:39.60;15/10/22;True;4706.7412;00826.8424;69.72781
189;204;8.312093;-10.16385;13:27:39.80;15/10/22;True;4706.7433;00826.8418;70.0056
190;196;7.847207;-11.56172;13:27:40.00;15/10/22;True;4706.7454;00826.8413;70.33896
191;200;7.422468;-12.63899;13:27:40.20;15/10/22;True;4706.7474;00826.8407;70.24636
192;198;7.276705;-11.51197;13:27:40.40;15/10/22;True;4706.7495;00826.8402;70.22784
193;202;7.000849;-12.06737;13:27:40.60;15/10/22;True;4706.7516;00826.8397;70.11672
194;200;6.960143;-11.74661;13:27:40.80;15/10/22;True;4706.7537;00826.8391;69.76484
195;202;9.208555;-11.87201;13:27:41.00;15/10/22;True;4706.7557;00826.8386;70.19081
196;199;13.69015;-12.48028;13:27:41.20;15/10/22;True;4706.7578;00826.8380;69.74632
197;199;15.291;-11.93692;13:27:41.40;15/10/22;True;4706.7599;00826.8375;69.87596
198;202;12.7611;-13.45818;13:27:41.60;15/10/22;True;4706.7619;00826.8370;69.83892
199;200;8.199932;-11.67218;13:27:41.80;15/10/22;True;4706.7640;00826.8365;69.87596
200;202;10.48551;-11.94191;13:27:42.00;15/10/22;True;4706.7661;00826.8360;70.17228
201;204;11.35294;-12.06151;13:27:42.20;15/10/22;True;4706.7682;00826.8354;70.19081
202;194;10.08811;-10.07142;13:27:42.40;15/10/22;True;4706.7703;00826.8349;70.32044
203;199;14.83902;-9.83316;13:27:42.60;15/10/22;True;4706.7724;00826.8344;71.17237
204;199;13.58365;-10.78339;13:27:42.80;15/10/22;True;4706.7745;00826.8339;71.09828
205;200;15.06652;-11.41347;13:27:43.00;15/10/22;True;4706.7766;00826.8334;70.95012
206;200;13.09014;-10.79757;13:27:43.20;15/10/22;True;4706.7787;00826.8329;71.0242
207;198;11.28666;-10.37613;13:27:43.40;15/10/22;True;4706.7808;00826.8323;71.54276
208;202;12.01587;-10.69589;13:27:43.60;15/10/22;True;4706.7829;00826.8318;71.4872
209;201;8.858826;-9.264784;13:27:43.80;15/10/22;True;4706.7850;00826.8313;71.17237
210;199;7.637424;-9.487352;13:27:44.00;15/10/22;True;4706.7871;00826.8307;71.19088
211;202;7.741158;-8.517945;13:27:44.20;15/10/22;True;4706.7892;00826.8301;71.302
212;199;9.272309;-9.52206;13:27:44.40;15/10/22;True;4706.7914;00826.8296;71.61684
213;199;9.532063;-9.433815;13:27:44.60;15/10/22;True;4706.7935;00826.8290;71.56128
214;201;10.53679;-10.23091;13:27:44.80;15/10/22;True;4706.7956;00826.8284;72.07983
215;204;10.81518;-9.609505;13:27:45.00;15/10/22;True;4706.7978;00826.8279;72.11688
216;197;9.865351;-9.059695;13:27:45.20;15/10/22;True;4706.7999;00826.8273;72.20948
217;198;9.599434;-9.943528;13:27:45.40;15/10/22;True;4706.8021;00826.8267;72.35765
218;204;7.638643;-8.69768;13:27:45.60;15/10/22;True;4706.8043;00826.8261;73.85777
219;198;5.368473;-8.058134;13:27:45.80;15/10/22;True;4706.8065;00826.8255;73.76516
220;199;4.438137;-9.638188;13:27:46.00;15/10/22;True;4706.8086;00826.8249;73.78368
221;202;1.78493;-9.694834;13:27:46.20;15/10/22;True;4706.8108;00826.8243;74.11705
222;199;3.469501;-9.878078;13:27:46.40;15/10/22;True;4706.8131;00826.8237;75.08008
223;197;4.271394;-9.982626;13:27:46.60;15/10/22;True;4706.8153;00826.8231;75.52456
224;204;4.484169;-11.592;13:27:46.80;15/10/22;True;4706.8175;00826.8225;75.932
225;200;4.008891;-10.55081;13:27:47.00;15/10/22;True;4706.8198;00826.8218;76.43204
226;198;4.347579;-9.220926;13:27:47.20;15/10/22;True;4706.8220;00826.8212;76.37648
227;199;3.995509;-9.917219;13:27:47.40;15/10/22;True;4706.8242;00826.8206;76.89504
228;200;3.795669;-13.31452;13:27:47.60;15/10/22;True;4706.8265;00826.8200;76.96912
229;201;5.548426;-12.61209;13:27:47.80;15/10/22;True;4706.8288;00826.8194;77.0432
230;200;5.276977;-12.0962;13:27:48.00;15/10/22;True;4706.8311;00826.8188;77.48768
231;205;5.59698;-14.91286;13:27:48.20;15/10/22;True;4706.8333;00826.8181;77.37656
232;195;7.194162;-16.26726;13:27:48.40;15/10/22;True;4706.8356;00826.8175;77.6914
233;200;4.860963;-16.57076;13:27:48.60;15/10/22;True;4706.8379;00826.8169;77.20988
234;200;4.746398;-17.46178;13:27:48.80;15/10/22;True;4706.8402;00826.8162;76.50612
235;199;2.92768;-13.38145;13:27:49.00;15/10/22;True;4706.8424;00826.8156;75.91348
236;201;2.141135;-12.44318;13:27:49.20;15/10/22;True;4706.8446;00826.8150;74.48744
237;199;1.249993;-12.69267;13:27:49.40;15/10/22;True;4706.8468;00826.8143;74.39484
238;202;1.255501;-12.75095;13:27:49.60;15/10/22;True;4706.8490;00826.8137;73.35772
239;199;1.487627;-12.9069;13:27:49.80;15/10/22;True;4706.8512;00826.8131;72.91324
240;200;1.068384;-12.83124;13:27:50.00;15/10/22;True;4706.8533;00826.8125;72.93176
241;200;4.391124;-13.98896;13:27:50.20;15/10/22;True;4706.8555;00826.8120;73.00584
242;199;2.461222;-14.7972;13:27:50.40;15/10/22;True;4706.8576;00826.8114;72.9688
243;202;3.374662;-16.25903;13:27:50.60;15/10/22;True;4706.8598;00826.8109;73.09844
244;198;3.67278;-16.91176;13:27:50.80;15/10/22;True;4706.8619;00826.8103;73.22808
245;201;2.578068;-16.45828;13:27:51.00;15/10/22;True;4706.8641;00826.8098;73.19104
246;203;1.707268;-15.22779;13:27:51.20;15/10/22;True;4706.8663;00826.8092;73.2466
247;199;0.4481507;-17.43631;13:27:51.40;15/10/22;True;4706.8685;00826.8087;73.32068
248;199;-6.541054;-18.84091;13:27:51.60;15/10/22;True;4706.8707;00826.8081;73.37624
249;201;-10.49337;-18.57634;13:27:51.80;15/10/22;True;4706.8728;00826.8076;75.006
250;204;-12.369;-19.61665;13:27:52.00;15/10/22;True;4706.8751;00826.8070;75.08008
251;196;-14.94995;-20.14344;13:27:52.20;15/10/22;True;4706.8774;00826.8064;75.02451
252;200;-12.71904;-19.09886;13:27:52.40;15/10/22;True;4706.8797;00826.8059;76.56168
253;198;-12.25836;-16.86512;13:27:52.60;15/10/22;True;4706.8820;00826.8053;76.65428
254;199;-13.13061;-16.09168;13:27:52.80;15/10/22;True;4706.8843;00826.8047;76.70984
255;204;-13.72746;-16.96151;13:27:53.00;15/10/22;True;4706.8866;00826.8042;76.9506
256;198;-14.1882;-19.05991;13:27:53.20;15/10/22;True;4706.8890;00826.8037;77.28396
257;197;-14.0316;-20.67194;13:27:53.40;15/10/22;True;4706.8913;00826.8031;77.35804
258;202;-14.61739;-22.1085;13:27:53.60;15/10/22;True;4706.8937;00826.8027;77.321
259;205;-14.65344;-24.22537;13:27:53.80;15/10/22;True;4706.8960;00826.8022;75.63568
260;200;-13.76328;-24.15231;13:27:54.00;15/10/22;True;4706.8983;00826.8018;76.395
261;197;-14.28498;-21.70338;13:27:54.20;15/10/22;True;4706.9006;00826.8015;73.54291
262;197;-13.45327;-21.7523;13:27:54.40;15/10/22;True;4706.9029;00826.8013;72.80212
263;200;-10.53224;-22.24368;13:27:54.60;15/10/22;True;4706.9052;00826.8011;71.70944
264;202;-9.71508;-20.42468;13:27:54.80;15/10/22;True;4706.9074;00826.8009;71.74648
265;197;-8.461838;-20.33342;13:27:55.00;15/10/22;True;4706.9097;00826.8008;71.43164
266;199;-8.514773;-19.67152;13:27:55.20;15/10/22;True;4706.9120;00826.8008;71.46868
267;200;-7.232492;-18.7102;13:27:55.40;15/10/22;True;4706.9142;00826.8008;71.43164
268;201;-6.258075;-18.74196;13:27:55.60;15/10/22;True;4706.9163;00826.8009;71.32052
269;206;-5.552158;-19.86857;13:27:55.80;15/10/22;True;4706.9185;00826.8010;71.33904
270;201;-5.994927;-19.56005;13:27:56.00;15/10/22;True;4706.9206;00826.8012;71.26496
271;195;-4.53317;-19.0155;13:27:56.20;15/10/22;True;4706.9228;00826.8014;71.26496
272;199;-5.722062;-18.4669;13:27:56.40;15/10/22;True;4706.9249;00826.8017;71.32052
273;201;-5.690224;-17.57598;13:27:56.60;15/10/22;True;4706.9271;00826.8020;71.35756
274;199;0.02421594;-17.50301;13:27:56.80;15/10/22;True;4706.9292;00826.8024;71.41313
275;205;-0.1563511;-17.1939;13:27:57.00;15/10/22;True;4706.9314;00826.8028;71.46868
276;194;0.6871497;-15.33601;13:27:57.20;15/10/22;True;4706.9335;00826.8033;71.43164
277;200;2.502583;-15.51644;13:27:57.40;15/10/22;True;4706.9356;00826.8039;71.37609
278;202;4.033346;-15.82931;13:27:57.60;15/10/22;True;4706.9378;00826.8046;71.302
279;199;1.259366;-15.45304;13:27:57.80;15/10/22;True;4706.9398;00826.8053;71.26496
280;204;2.506544;-16.17225;13:27:58.00;15/10/22;True;4706.9419;00826.8061;71.5798
281;195;7.772917;-14.81901;13:27:58.20;15/10/22;True;4706.9439;00826.8070;71.65388
282;200;15.4094;-14.20514;13:27:58.40;15/10/22;True;4706.9460;00826.8079;71.96872
283;201;16.90857;-14.60557;13:27:58.60;15/10/22;True;4706.9481;00826.8088;72.39469
284;199;13.48122;-14.51696;13:27:58.80;15/10/22;True;4706.9501;00826.8098;72.46877
285;202;14.51311;-13.61033;13:27:59.00;15/10/22;True;4706.9522;00826.8108;72.56136
286;201;9.717731;-13.08333;13:27:59.20;15/10/22;True;4706.9543;00826.8117;72.691
287;198;10.33278;-13.50139;13:27:59.40;15/10/22;True;4706.9564;00826.8127;72.691
288;201;10.15554;-11.68709;13:27:59.60;15/10/22;True;4706.9585;00826.8137;74.06148
