1;44471;0.8451935;0.08245206;12:04:04.80;15/10/22;True;4657.9148;00822.9176;0.01852
2;203;1.190432;0.1871024;12:04:05.00;15/10/22;True;4657.9148;00822.9176;0.01852
3;197;1.547841;0.1761861;12:04:05.20;15/10/22;True;4657.9148;00822.9176;0.03704
4;203;1.925131;0.3376779;12:04:05.40;15/10/22;True;4657.9148;00822.9176;0.0
5;198;2.318825;0.2193133;12:04:05.60;15/10/22;True;4657.9148;00822.9176;0.01852
6;201;2.711603;0.3316227;12:04:05.80;15/10/22;True;4657.9148;00822.9176;0.0
7;199;3.029886;0.3322854;12:04:06.00;15/10/22;True;4657.9148;00822.9176;0.0
8;204;3.384707;0.4419711;12:04:06.20;15/10/22;True;4657.9148;00822.9176;0.01852
9;201;3.728562;0.3115638;12:04:06.40;15/10/22;True;4657.9148;00822.9176;0.0
10;196;4.148791;0.4414652;12:04:06.60;15/10/22;True;4657.9148;00822.9176;0.01852
11;200;4.298285;0.4789019;12:04:06.80;15/10/22;True;4657.9149;00822.9176;0.01852
12;200;4.582655;0.4857077;12:04:07.00;15/10/22;True;4657.9149;00822.9175;0.01852
13;199;4.944296;0.6127322;12:04:07.20;15/10/22;True;4657.9149;00822.9176;0.0
14;202;5.433673;0.3861461;12:04:07.40;15/10/22;True;4657.9149;00822.9176;0.0
15;198;5.522789;0.4363533;12:04:07.60;15/10/22;True;4657.9149;00822.9175;0.0
16;201;5.897564;0.3777807;12:04:07.80;15/10/22;True;4657.9149;00822.9176;0.01852
17;200;6.056578;0.2803858;12:04:08.00;15/10/22;True;4657.9149;00822.9176;0.0
18;200;6.286707;0.2799616;12:04:08.20;15/10/22;True;4657.9149;00822.9176;0.01852
19;201;6.36777;-1.853039;12:04:08.40;15/10/22;True;4657.9149;00822.9176;0.0
20;197;6.454292;-1.640258;12:04:08.60;15/10/22;True;4657.9150;00822.9176;0.01852
21;201;6.784135;-1.763599;12:04:08.80;15/10/22;True;4657.9150;00822.9176;0.0
22;200;6.842371;-1.516713;12:04:09.00;15/10/22;True;4657.9150;00822.9176;0.0
23;200;6.964661;-1.228811;12:04:09.20;15/10/22;True;4657.9150;00822.9176;0.0
24;203;7.246314;-1.091971;12:04:09.40;15/10/22;True;4657.9150;00822.9176;0.01852
25;196;7.35363;-0.8341036;12:04:09.60;15/10/22;True;4657.9150;00822.9176;0.01852
26;200;7.490733;-0.6669454;12:04:09.80;15/10/22;True;4657.9150;00822.9176;0.01852
27;200;7.642558;-0.7521795;12:04:10.00;15/10/22;True;4657.9150;00822.9176;0.01852
28;202;7.780009;-0.6387627;12:04:10.20;15/10/22;True;4657.9150;00822.9176;0.01852
29;203;7.958405;-0.6641773;12:04:10.40;15/10/22;True;4657.9151;00822.9176;0.0
30;195;8.066448;-0.6270303;12:04:10.60;15/10/22;True;4657.9151;00822.9176;0.0
31;201;8.26403;-0.4663435;12:04:10.80;15/10/22;True;4657.9151;00822.9176;0.01852
32;198;8.3147;-0.308746;12:04:11.00;15/10/22;True;4657.9151;00822.9176;0.01852
33;202;8.688373;-0.1824835;12:04:11.20;15/10/22;True;4657.9151;00822.9176;0.01852
34;202;8.753346;-0.1516729;12:04:11.40;15/10/22;True;4657.9151;00822.9176;0.01852
35;198;8.915944;0.02695832;12:04:11.60;15/10/22;True;4657.9151;00822.9177;0.01852
36;199;9.021212;0.01918944;12:04:11.80;15/10/22;True;4657.9151;00822.9177;0.01852
37;204;9.14809;0.05798686;12:04:12.00;15/10/22;True;4657.9151;00822.9177;0.01852
38;198;9.200262;0.0977837;12:04:12.20;15/10/22;True;4657.9151;00822.9177;0.01852
39;200;9.412713;0.2376432;12:04:12.40;15/10/22;True;4657.9151;00822.9177;0.0
40;200;9.475734;0.2698503;12:04:12.60;15/10/22;True;4657.9152;00822.9177;0.01852
41;201;9.682673;0.3910295;12:04:12.80;15/10/22;True;4657.9152;00822.9177;0.01852
42;197;9.68226;0.4122103;12:04:13.00;15/10/22;True;4657.9152;00822.9177;0.0
43;201;10.1264;0.3032939;12:04:13.20;15/10/22;True;4657.9152;00822.9177;0.01852
44;202;10.08931;0.2958609;12:04:13.40;15/10/22;True;4657.9152;00822.9177;0.01852
45;199;10.14195;0.3354999;12:04:13.60;15/10/22;True;4657.9152;00822.9177;0.01852
46;198;10.10675;0.3407338;12:04:13.80;15/10/22;True;4657.9152;00822.9177;0.01852
47;202;10.09761;0.2436793;12:04:14.00;15/10/22;True;4657.9152;00822.9177;0.0
48;201;10.10907;0.2671808;12:04:14.20;15/10/22;True;4657.9152;00822.9177;0.0
49;201;10.14176;0.2526192;12:04:14.40;15/10/22;True;4657.9152;00822.9177;0.0
50;196;10.31368;0.3053963;12:04:14.60;15/10/22;True;4657.9152;00822.9177;0.0
51;199;10.23598;0.3058327;12:04:14.80;15/10/22;True;4657.9152;00822.9177;0.0
52;218;10.37324;0.4419688;12:04:15.00;15/10/22;True;4657.9153;00822.9177;0.0
53;184;10.37312;0.48296;12:04:15.20;15/10/22;True;4657.9153;00822.9177;0.0
54;201;10.49059;0.3135295;12:04:15.40;15/10/22;True;4657.9153;00822.9177;0.01852
55;200;10.53833;0.2050621;12:04:15.60;15/10/22;True;4657.9153;00822.9177;0.01852
56;201;10.6504;0.204587;12:04:15.80;15/10/22;True;4657.9153;00822.9177;0.0
57;199;10.58743;0.3542943;12:04:16.00;15/10/22;True;4657.9153;00822.9177;0.01852
58;199;10.71473;0.3467065;12:04:16.20;15/10/22;True;4657.9153;00822.9177;0.01852
